,formula,error_str,relxed_structure,chgnet_ehull,corrected_chgnet_ehull
950,Li2 V2 Se4,no_error,"# generated using pymatgen
data_LiVSe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.39203476
_cell_length_b   3.68195533
_cell_length_c   6.63195915
_cell_angle_alpha   90.00000000
_cell_angle_beta   108.68263274
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiVSe2
_chemical_formula_sum   'Li2 V2 Se4'
_cell_volume   147.85990532
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.35487624  0.50000000  0.33089486  1
  Li  Li1  1  0.85487624  0.00000000  0.33089486  1
  V  V2  1  0.35400283  0.00000000  0.83376340  1
  V  V3  1  0.85400283  0.50000000  0.83376340  1
  Se  Se4  1  0.59931103  0.50000000  0.06592485  1
  Se  Se5  1  0.61105568  0.00000000  0.60211155  1
  Se  Se6  1  0.09931103  0.00000000  0.06592485  1
  Se  Se7  1  0.11105568  0.50000000  0.60211155  1
",0.01318235695362091,0.01318235695362091
951,Ca2 Zn2 Ge2,no_error,"# generated using pymatgen
data_CaZnGe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.41684443
_cell_length_b   4.41939854
_cell_length_c   7.94411426
_cell_angle_alpha   90.03243983
_cell_angle_beta   90.03471693
_cell_angle_gamma   119.93813496
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaZnGe
_chemical_formula_sum   'Ca2 Zn2 Ge2'
_cell_volume   134.37593073
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.18112907  0.70099380  0.65035986  1
  Ca  Ca1  1  0.17706906  0.69775292  0.15486223  1
  Zn  Zn2  1  0.51199911  0.36335049  0.90203432  1
  Zn  Zn3  1  0.84528395  0.02674747  0.90127611  1
  Ge  Ge4  1  0.51145361  0.36164376  0.40340554  1
  Ge  Ge5  1  0.84569216  0.03068550  0.40401099  1
",0.11310529708862305,0.11310529708862305
952,Ca2 Cr2 F11,no_error,"# generated using pymatgen
data_Ca2Cr2F11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40035163
_cell_length_b   5.60135723
_cell_length_c   8.29094314
_cell_angle_alpha   80.09373680
_cell_angle_beta   75.50036651
_cell_angle_gamma   66.81448471
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2Cr2F11
_chemical_formula_sum   'Ca2 Cr2 F11'
_cell_volume   222.43513877
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.28600057  0.74200012  0.35197594  1
  Ca  Ca1  1  0.89652673  0.66624015  0.86939084  1
  Cr  Cr2  1  0.50378175  0.14476135  0.51443884  1
  Cr  Cr3  1  0.45914135  0.36359493  0.05237692  1
  F  F4  1  0.18138069  0.44020353  0.60158180  1
  F  F5  1  0.65519250  0.39818923  0.44252099  1
  F  F6  1  0.74503200  0.04701303  0.00107427  1
  F  F7  1  0.81997406  0.89245754  0.40281295  1
  F  F8  1  0.20629331  0.28434895  0.97295786  1
  F  F9  1  0.37207039  0.21178474  0.28940713  1
  F  F10  1  0.29514415  0.93026079  0.56805498  1
  F  F11  1  0.65592559  0.01976428  0.70057753  1
  F  F12  1  0.56014000  0.53380416  0.84394167  1
  F  F13  1  0.65452185  0.53837955  0.12507167  1
  F  F14  1  0.15853435  0.67064389  0.12199554  1
",0.03869997660319058,0.03869997660319058
953,Ca1 Sm1 Ag2,no_error,"# generated using pymatgen
data_CaSmAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25197549
_cell_length_b   5.26025149
_cell_length_c   5.26544852
_cell_angle_alpha   60.07444678
_cell_angle_beta   60.18158577
_cell_angle_gamma   60.06952982
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaSmAg2
_chemical_formula_sum   'Ca1 Sm1 Ag2'
_cell_volume   103.11338026
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.40568317  0.52069156  0.38981733  1
  Sm  Sm1  1  0.90779376  0.01791829  0.89411820  1
  Ag  Ag2  1  0.65693906  0.76733096  0.64248286  1
  Ag  Ag3  1  0.15198985  0.27027211  0.14524994  1
",0.0014581680297851562,0.0014581680297851562
954,Tb3 Co2 C3,no_error,"# generated using pymatgen
data_Tb3Co2C3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75093541
_cell_length_b   4.05620607
_cell_length_c   9.53647331
_cell_angle_alpha   82.81081706
_cell_angle_beta   85.19793127
_cell_angle_gamma   65.77909044
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb3Co2C3
_chemical_formula_sum   'Tb3 Co2 C3'
_cell_volume   131.19650268
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.52832473  0.09188608  0.78472222  1
  Tb  Tb1  1  0.17785006  0.68122125  0.04006971  1
  Tb  Tb2  1  0.86906468  0.44960275  0.45386074  1
  Co  Co3  1  0.47030800  0.02942496  0.23406140  1
  Co  Co4  1  0.21187811  0.77828089  0.60119804  1
  C  C5  1  0.85757105  0.38424423  0.91379889  1
  C  C6  1  0.20926625  0.84582449  0.39245291  1
  C  C7  1  0.97667414  0.96247771  0.27537579  1
",0.17533385753631503,0.17533385753631503
955,Ho1 Co2 Si2,No valid decomposition found for PDEntry : Ho1 Co2 Si2 with energy = -33.5542! (e_h: -0.0034766197204589844),"# generated using pymatgen
data_Ho(CoSi)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86586257
_cell_length_b   3.87097413
_cell_length_c   5.58031468
_cell_angle_alpha   110.27642790
_cell_angle_beta   110.17449919
_cell_angle_gamma   89.90234904
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho(CoSi)2
_chemical_formula_sum   'Ho1 Co2 Si2'
_cell_volume   72.86548921
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.24581335  0.89330192  0.08751021  1
  Co  Co1  1  0.49824750  0.64263730  0.58851712  1
  Co  Co2  1  0.99661473  0.14165610  0.58716168  1
  Si  Si3  1  0.61755292  0.26387118  0.83195553  1
  Si  Si4  1  0.87678864  0.52051227  0.34394568  1
",0.0,-0.0034766197204589844
956,Ca5 Zr4 H1 N8,no_error,"# generated using pymatgen
data_Ca5Zr4HN8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.85675803
_cell_length_b   6.02341232
_cell_length_c   8.23415390
_cell_angle_alpha   73.07442221
_cell_angle_beta   76.46457175
_cell_angle_gamma   83.00587395
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca5Zr4HN8
_chemical_formula_sum   'Ca5 Zr4 H1 N8'
_cell_volume   269.73112204
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.46356068  0.02433638  0.41285471  1
  Ca  Ca1  1  0.55300059  0.57443325  0.21413625  1
  Ca  Ca2  1  0.28374123  0.94438015  0.86094279  1
  Ca  Ca3  1  0.82844655  0.75605654  0.73866411  1
  Ca  Ca4  1  0.00398110  0.89080179  0.27872455  1
  Zr  Zr5  1  0.96208144  0.39062820  0.53373256  1
  Zr  Zr6  1  0.73923113  0.14738511  0.95036115  1
  Zr  Zr7  1  0.10534478  0.41769105  0.07086972  1
  Zr  Zr8  1  0.40757411  0.47847551  0.66731266  1
  H  H9  1  0.29101413  0.09393351  0.06992339  1
  N  N10  1  0.77816322  0.23603337  0.17161170  1
  N  N11  1  0.69662192  0.65018955  0.47249362  1
  N  N12  1  0.89736963  0.79389149  0.01476918  1
  N  N13  1  0.44574456  0.54629275  0.89751823  1
  N  N14  1  0.64277922  0.15593417  0.69117347  1
  N  N15  1  0.05093591  0.30630570  0.80057654  1
  N  N16  1  0.17554850  0.69653434  0.51234317  1
  N  N17  1  0.19205446  0.33700904  0.31070121  1
",0.08744812673992541,0.08744812673992541
957,Sn10 Mo6,no_error,"# generated using pymatgen
data_Sn5Mo3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.17429327
_cell_length_b   7.20140145
_cell_length_c   7.39957384
_cell_angle_alpha   105.82622900
_cell_angle_beta   91.23040905
_cell_angle_gamma   107.87997785
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sn5Mo3
_chemical_formula_sum   'Sn10 Mo6'
_cell_volume   347.72430689
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  0.52218769  0.24735267  0.76141085  1
  Sn  Sn1  1  0.33700306  0.68620424  0.58675782  1
  Sn  Sn2  1  0.96371956  0.99622473  0.22993311  1
  Sn  Sn3  1  0.63481226  0.24795742  0.29115668  1
  Sn  Sn4  1  0.59199683  0.64197034  0.19802855  1
  Sn  Sn5  1  0.72870333  0.73414607  0.77675394  1
  Sn  Sn6  1  0.94422806  0.39786708  0.64449182  1
  Sn  Sn7  1  0.33655399  0.89237109  0.00909077  1
  Sn  Sn8  1  0.09239186  0.04609871  0.70582577  1
  Sn  Sn9  1  0.15149965  0.41210365  0.20965565  1
  Mo  Mo10  1  0.94482234  0.68016387  0.41820772  1
  Mo  Mo11  1  0.95391278  0.60099309  0.03931565  1
  Mo  Mo12  1  0.69857311  0.97976968  0.52763163  1
  Mo  Mo13  1  0.27976028  0.48263989  0.88025114  1
  Mo  Mo14  1  0.83429573  0.18162808  0.93186063  1
  Mo  Mo15  1  0.30709489  0.94188382  0.38576534  1
",0.09621423482894897,0.09621423482894897
958,Ga1,no_error,"# generated using pymatgen
data_Ga
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.64041189
_cell_length_b   2.65341244
_cell_length_c   8.70869412
_cell_angle_alpha   84.04427572
_cell_angle_beta   85.24506907
_cell_angle_gamma   67.51502318
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ga
_chemical_formula_sum   Ga1
_cell_volume   56.00938810
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.50000000  0.50000000  0.50000000  1
",0.3051114082336426,0.3051114082336426
959,Cs1 Pd1 Br3,no_error,"# generated using pymatgen
data_CsPdBr3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.32315623
_cell_length_b   5.34920894
_cell_length_c   5.34951602
_cell_angle_alpha   90.09527167
_cell_angle_beta   90.03776525
_cell_angle_gamma   90.02722016
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsPdBr3
_chemical_formula_sum   'Cs1 Pd1 Br3'
_cell_volume   152.32546868
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.69338879  0.32445536  0.74986475  1
  Pd  Pd1  1  0.19008979  0.82910486  0.25384632  1
  Br  Br2  1  0.19258735  0.82088876  0.74899239  1
  Br  Br3  1  0.19124665  0.32317580  0.25403532  1
  Br  Br4  1  0.68861258  0.82570699  0.25079784  1
",1.5020370483398438e-05,1.5020370483398438e-05
960,Fe4 O4,No valid decomposition found for PDEntry : Fe4 O4 with energy = -64.8831! (e_h: -7.43865966796875e-05),"# generated using pymatgen
data_FeO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.51718661
_cell_length_b   4.18962676
_cell_length_c   4.53024941
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.01170669
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeO
_chemical_formula_sum   'Fe4 O4'
_cell_volume   85.73644471
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.24940389  0.00000000  0.24982706  1
  Fe  Fe1  1  0.25059611  0.50000000  0.75017294  1
  Fe  Fe2  1  0.74940389  0.50000000  0.24982706  1
  Fe  Fe3  1  0.75059611  0.00000000  0.75017294  1
  O  O4  1  0.24935090  0.50000000  0.25080681  1
  O  O5  1  0.25064910  0.00000000  0.74919319  1
  O  O6  1  0.74935090  0.00000000  0.25080681  1
  O  O7  1  0.75064910  0.50000000  0.74919319  1
",0.0,-7.43865966796875
961,Rb9 S3,No valid decomposition found for PDEntry : Rb9 S3 with energy = -31.7236! (e_h: -0.011577486991882324),"# generated using pymatgen
data_Rb3S
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.69110021
_cell_length_b   9.40951567
_cell_length_c   10.33456911
_cell_angle_alpha   83.93508098
_cell_angle_beta   79.54214071
_cell_angle_gamma   78.44049770
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb3S
_chemical_formula_sum   'Rb9 S3'
_cell_volume   812.14665456
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.22399944  0.04594916  0.51015699  1
  Rb  Rb1  1  0.29051856  0.10359121  0.09592396  1
  Rb  Rb2  1  0.89041130  0.35911956  0.77343007  1
  Rb  Rb3  1  0.44283287  0.23051085  0.71905300  1
  Rb  Rb4  1  0.36627263  0.71110063  0.80111272  1
  Rb  Rb5  1  0.84580273  0.91029789  0.01473239  1
  Rb  Rb6  1  0.42527854  0.65491958  0.33789930  1
  Rb  Rb7  1  0.70378373  0.25176656  0.34608670  1
  Rb  Rb8  1  0.79600360  0.76002829  0.47484241  1
  S  S9  1  0.15244498  0.05081093  0.83139321  1
  S  S10  1  0.60873160  0.49540050  0.57935640  1
  S  S11  1  0.55251146  0.96665114  0.29465645  1
",0.0,-0.011577486991882324
962,Tl3 Cr2 Cu1 O6,no_error,"# generated using pymatgen
data_Tl3Cr2CuO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.66627498
_cell_length_b   3.91787059
_cell_length_c   14.73271110
_cell_angle_alpha   93.65262168
_cell_angle_beta   90.11542296
_cell_angle_gamma   90.01556392
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tl3Cr2CuO6
_chemical_formula_sum   'Tl3 Cr2 Cu1 O6'
_cell_volume   211.19020562
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.07687306  0.69196906  0.57350737  1
  Tl  Tl1  1  0.02555536  0.86160466  0.32959953  1
  Tl  Tl2  1  0.02927891  0.79008542  0.99977278  1
  Cr  Cr3  1  0.52778055  0.24629190  0.86770114  1
  Cr  Cr4  1  0.52926274  0.37931615  0.16325884  1
  Cu  Cu5  1  0.56492246  0.22217324  0.68864188  1
  O  O6  1  0.06474192  0.21912898  0.68278211  1
  O  O7  1  0.52918298  0.75098271  0.88382887  1
  O  O8  1  0.02872398  0.26485454  0.91461997  1
  O  O9  1  0.52931959  0.03255931  0.07252649  1
  O  O10  1  0.52803069  0.26434457  0.28005703  1
  O  O11  1  0.02931794  0.53026824  0.14901940  1
",0.20476164420445642,0.20476164420445642
963,Li2 Mg1 Si2 O6,no_error,"# generated using pymatgen
data_Li2Mg(SiO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98070343
_cell_length_b   5.65435510
_cell_length_c   5.74408293
_cell_angle_alpha   59.89276811
_cell_angle_beta   67.62857236
_cell_angle_gamma   68.65082715
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2Mg(SiO3)2
_chemical_formula_sum   'Li2 Mg1 Si2 O6'
_cell_volume   126.34446288
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.22044700  0.24270386  0.27665594  1
  Li  Li1  1  0.32203198  0.94318012  0.02024759  1
  Mg  Mg2  1  0.37458204  0.48693991  0.55643922  1
  Si  Si3  1  0.75894022  0.89946650  0.46948935  1
  Si  Si4  1  0.74636731  0.39193592  0.97354178  1
  O  O5  1  0.69688675  0.05558178  0.14535012  1
  O  O6  1  0.47691582  0.54615006  0.15109451  1
  O  O7  1  0.08908686  0.37328459  0.93973546  1
  O  O8  1  0.10596100  0.87398186  0.42960407  1
  O  O9  1  0.69998374  0.56235905  0.63930755  1
  O  O10  1  0.51582818  0.07583134  0.63616733  1
",0.07028527693315212,0.07028527693315212
964,Li2 Cr2 Co2 O8,no_error,"# generated using pymatgen
data_LiCrCoO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.83695542
_cell_length_b   5.83828591
_cell_length_c   5.88401849
_cell_angle_alpha   60.60444940
_cell_angle_beta   60.94141483
_cell_angle_gamma   60.49955734
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCrCoO4
_chemical_formula_sum   'Li2 Cr2 Co2 O8'
_cell_volume   143.96269199
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.14912641  0.02903043  0.44085274  1
  Li  Li1  1  0.70135527  0.99718356  0.96433001  1
  Cr  Cr2  1  0.63131135  0.01879666  0.48292439  1
  Cr  Cr3  1  0.63600249  0.51910313  0.97787421  1
  Co  Co4  1  0.13701518  0.51889787  0.47800507  1
  Co  Co5  1  0.63829261  0.51772810  0.47747823  1
  O  O6  1  0.40944924  0.72963269  0.25044865  1
  O  O7  1  0.41496241  0.28297216  0.68538009  1
  O  O8  1  0.86048044  0.75103905  0.27274683  1
  O  O9  1  0.43089787  0.76197713  0.69527521  1
  O  O10  1  0.84148377  0.27812516  0.26071657  1
  O  O11  1  0.86649541  0.30582037  0.70650009  1
  O  O12  1  0.41059744  0.26017300  0.24550185  1
  O  O13  1  0.86758112  0.77541698  0.70853364  1
",0.047711133956910956,0.047711133956910956
965,Rb2 Li1 Ga1 F6,No valid decomposition found for PDEntry : Rb2 Li1 Ga1 F6 with energy = -49.9213! (e_h: -0.057412147521972656),"# generated using pymatgen
data_Rb2LiGaF6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.85868046
_cell_length_b   5.86083432
_cell_length_c   6.10421003
_cell_angle_alpha   118.46810301
_cell_angle_beta   118.59613867
_cell_angle_gamma   90.05831816
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb2LiGaF6
_chemical_formula_sum   'Rb2 Li1 Ga1 F6'
_cell_volume   154.48318104
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.71326407  0.32727208  0.06976222  1
  Rb  Rb1  1  0.21461616  0.82615826  0.06982420  1
  Li  Li2  1  0.51416619  0.63119598  0.66823082  1
  Ga  Ga3  1  0.93059269  0.04212293  0.50309019  1
  F  F4  1  0.19914031  0.85391565  0.58435316  1
  F  F5  1  0.71090792  0.82305486  0.08303720  1
  F  F6  1  0.19851776  0.30976678  0.58294338  1
  F  F7  1  0.73468396  0.84765721  0.08866340  1
  F  F8  1  0.74366997  0.31018509  0.58534012  1
  F  F9  1  0.74168734  0.85299673  0.58324697  1
",0.0,-0.057412147521972656
966,Mn2 Cu2 Te4,no_error,"# generated using pymatgen
data_MnCuTe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.29683764
_cell_length_b   5.93938658
_cell_length_c   8.65852206
_cell_angle_alpha   87.20251963
_cell_angle_beta   89.99058486
_cell_angle_gamma   89.99268317
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnCuTe2
_chemical_formula_sum   'Mn2 Cu2 Te4'
_cell_volume   220.70716455
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.25043804  0.00330631  0.63845647  1
  Mn  Mn1  1  0.74956196  0.99669369  0.36154353  1
  Cu  Cu2  1  0.24886861  0.52859400  0.11717504  1
  Cu  Cu3  1  0.75113139  0.47140600  0.88282496  1
  Te  Te4  1  0.25109902  0.23724348  0.89660225  1
  Te  Te5  1  0.74890098  0.76275652  0.10339775  1
  Te  Te6  1  0.75053731  0.72945873  0.62829364  1
  Te  Te7  1  0.24946269  0.27054127  0.37170636  1
",0.014337778091430664,0.014337778091430664
967,Zr1 Cl2,No valid decomposition found for PDEntry : Zr1 Cl2 with energy = -18.3828! (e_h: -0.005787372589112216),"# generated using pymatgen
data_ZrCl2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.39049453
_cell_length_b   3.39071250
_cell_length_c   7.44027615
_cell_angle_alpha   90.11604718
_cell_angle_beta   102.69478579
_cell_angle_gamma   119.95083765
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZrCl2
_chemical_formula_sum   'Zr1 Cl2'
_cell_volume   71.66578984
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zr  Zr0  1  0.53490252  0.10118044  0.71337208  1
  Cl  Cl1  1  0.35757200  0.51432166  0.95624239  1
  Cl  Cl2  1  0.04370081  0.35553638  0.47008138  1
",0.0,-0.005787372589112216
968,Sm2 Al4 Zn2 Cu2,no_error,"# generated using pymatgen
data_SmAl2ZnCu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.38406565
_cell_length_b   4.27192210
_cell_length_c   6.06401699
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.08202991
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SmAl2ZnCu
_chemical_formula_sum   'Sm2 Al4 Zn2 Cu2'
_cell_volume   191.28408493
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.33202747  0.50000000  0.60801285  1
  Sm  Sm1  1  0.83202747  0.00000000  0.60801285  1
  Al  Al2  1  0.49896549  0.00000000  0.91963858  1
  Al  Al3  1  0.16407274  0.00000000  0.18131189  1
  Al  Al4  1  0.99896549  0.50000000  0.91963858  1
  Al  Al5  1  0.66407274  0.50000000  0.18131189  1
  Zn  Zn6  1  0.49700123  0.00000000  0.33903781  1
  Zn  Zn7  1  0.99700123  0.50000000  0.33903781  1
  Cu  Cu8  1  0.33101365  0.50000000  0.10256053  1
  Cu  Cu9  1  0.83101365  0.00000000  0.10256053  1
",0.1252484321594225,0.1252484321594225
